,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value,property4_key,property4_value,property5_key,property5_value
534,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0535,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,5
535,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0536,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,6
536,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0537,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,7
537,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0538,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,8
538,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0539,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,9
539,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0540,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,10
540,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0541,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,1
541,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0542,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,2
542,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0543,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,3
543,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0544,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,4
544,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0545,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,5
545,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0546,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,6
546,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0547,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,7
547,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0548,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,8
548,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0549,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,9
549,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0550,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,10
550,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0551,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,1
551,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0552,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,2
552,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0553,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,3
553,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0554,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,4
554,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0555,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,5
555,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0556,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,6
556,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0557,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,7
557,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0558,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,8
558,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0559,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,9
559,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0560,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,10
560,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0561,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,1
561,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0562,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,2
562,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0563,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,3
563,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0564,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,4
564,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0565,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,5
565,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0566,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,6
566,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0567,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,7
567,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0568,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,8
568,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0569,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,9
569,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0570,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,10
570,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0571,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,1
571,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0572,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,2
572,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0573,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,3
573,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0574,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,4
574,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0575,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,5
575,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0576,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,6
576,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0577,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,7
577,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0578,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,8
578,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0579,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,9
579,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0580,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,10
580,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0581,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,1
581,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0582,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,2
582,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0583,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,3
583,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0584,PACKAGE_DATE,2024-03-08,Assembly_Date,2024-03-08,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,4
